bizId,name,rating,reviewCount,formattedAddress,latitude,longitude,categories,region,city,isAd,photoUrl,businessUrl
FMG0E8OZ5ByFq5kKvV0CyA,Coast MBZ BMW Service,5.0,113,3042 Enterprise St,33.682167659694834,-117.88204981778794,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/3h8QjpTzyePThOg0dkNmaA/ls.jpg,https://www.yelp.com/biz/coast-mbz-bmw-service-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
MQJ5p1YUYcAhOMn7V6pZ5A,AutoWave Honda & Acura Specialists,4.7,177,17122 Gothard St,33.7136665,-117.999784,"['Transmission Repair', 'Auto Repair']",California,Irvine,True,https://s3-media0.fl.yelpcdn.com/bphoto/-NjmnwU18Q2fEkO8OFyu2w/ls.jpg,https://www.yelp.com/biz/autowave-honda-and-acura-specialists-huntington-beach-2?override_cta=Get+pricing
28-_O_Hpi9Ta67Oo8TZENA,Nick's OC Motors,5.0,289,25721 Obrero Dr,33.6189038,-117.6820955,"['Auto Repair', 'Transmission Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/W9wOsim2t-TQUEXtO-NhHw/ls.jpg,https://www.yelp.com/biz/nicks-oc-motors-mission-viejo?osq=Auto+Services&override_cta=Get+pricing
xXIo5hQvHYi_Xnm5n_j-Bg,Midas,4.4,644,3085 Edinger Ave,33.7062568505925,-117.805054431871,"['Auto Repair', 'Oil Change Stations', 'Tires']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/NMKoj4O3QTPh2fElbx6m-w/ls.jpg,https://www.yelp.com/biz/midas-tustin?osq=Auto+Services&override_cta=Get+pricing
liqOwW74VVK7ro7w6pJatQ,OC Auto Care,4.9,401,22751 Aspan St,33.631219,-117.715481,"['Auto Repair', 'Smog Check Stations', 'Oil Change Stations']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/KhETT0Z8KlIZ9FFOwZiXjw/ls.jpg,https://www.yelp.com/biz/oc-auto-care-lake-forest?osq=Auto+Services&override_cta=Get+pricing
hkcAbmkzeYbi0elM0kGT4Q,Vtec Auto Repair,4.5,290,51 Auto Ctr Dr,33.63405,-117.721009,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/Yn7mKRO-X94PrEMzcpNJXQ/ls.jpg,https://www.yelp.com/biz/vtec-auto-repair-irvine?osq=Auto+Services&override_cta=Get+pricing
PshjUV1k54TzgZcv0YOtLg,949 Auto Repair,4.6,281,22701 Granite Way,33.6280465,-117.7335241,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/rjV96S2C5dYSwOu_1iSkJg/ls.jpg,https://www.yelp.com/biz/949-auto-repair-laguna-hills-3?osq=Auto+Services&override_cta=Get+pricing
KGK9MX0nwNtfKlKh5TeVpQ,Harbor Brakes & Auto Repair,4.8,527,13692 Harbor Blvd,33.7643701,-117.9194507,"['Tires', 'Auto Repair', 'Transmission Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/E3qkt6eDl0kaH-22iPd48w/ls.jpg,https://www.yelp.com/biz/harbor-brakes-and-auto-repair-garden-grove-3?osq=Auto+Services&override_cta=Get+pricing
eSD3dzxA2wtpair58knPIA,Town Garage,4.9,145,3097 Edinger Ave,33.7057744,-117.8053552,"['Oil Change Stations', 'Auto Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/5mV0cMzgxT_EbB9PjpfV-g/ls.jpg,https://www.yelp.com/biz/town-garage-tustin-2?osq=Auto+Services&override_cta=Get+pricing
rMUyTGt_FW2AHUn-kfraDA,Thanh Auto Repair,4.7,578,10462 Stanford Ave,33.77759281374617,-117.950351,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/wK35TuWtkEHkcNrRbK6fhg/ls.jpg,https://www.yelp.com/biz/thanh-auto-repair-garden-grove?osq=Auto+Services&override_cta=Get+pricing
8xCOhrt9tHjS_yc4RbnDog,Certified Japanese Auto Repair,4.6,161,20771 Bake Pkwy,33.6608341,-117.6982743,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/4ipTI5_EQEdC0G_Nu1cX8g/ls.jpg,https://www.yelp.com/biz/certified-japanese-auto-repair-lake-forest?osq=Auto+Services&override_cta=Get+pricing
ae8y9O5ZpVv117Kn91SHRA,H & A Auto,4.9,184,1366 Logan Ave,33.6791885,-117.9142796,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/hr1VdCBLsWwJBtK8gXVJ1Q/ls.jpg,https://www.yelp.com/biz/h-and-a-auto-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
KpSmftFGXR3pldHby8WOaw,Irvine Auto Repair,4.1,104,8797 Irvine Center Dr Suite F,33.6418448175396,-117.741936139881,"['Auto Repair', 'Smog Check Stations', 'Oil Change Stations']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/f8hgZ1sMjbMQTwBfrJVkzw/ls.jpg,https://www.yelp.com/biz/irvine-auto-repair-irvine?osq=Auto+Services&override_cta=Get+pricing
xnZn5vyQEJ6mbidRdnXqEQ,Tony's OC Auto Service,4.8,25,10585 Lawson River Ave,33.6967118,-117.9442311,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/jA9IIU9eb9nvzfVXOdE9rQ/ls.jpg,https://www.yelp.com/biz/tonys-oc-auto-service-fountain-valley-3?osq=Auto+Services&override_cta=Get+pricing
Sw32Wyd3xt57cgdTzu7kzw,Cabot Auto Services,4.9,76,27140 Cabot Rd,33.56872,-117.674667,"['Auto Repair', 'Tires', 'Transmission Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/mbGBGZ_0o7FldllPirnCyw/ls.jpg,https://www.yelp.com/biz/cabot-auto-services-laguna-hills?osq=Auto+Services&override_cta=Get+pricing
0aJQlBBw5wEhZb33o0GKfA,Costa Mesa Auto Service Center,4.7,79,1747 Anaheim Ave,33.637779,-117.9236048,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/Gy6oWxROWqGqBedZTjJWVg/ls.jpg,https://www.yelp.com/biz/costa-mesa-auto-service-center-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
wiQ8t7Fij2mhGTR2874t8w,Chapman Auto Repair of Orange,4.6,981,807 W Chapman Ave,33.78812841889797,-117.8609055,"['Auto Repair', 'Smog Check Stations', 'Oil Change Stations']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/fWPIaJH4DyckeeoDDjSoIg/ls.jpg,https://www.yelp.com/biz/chapman-auto-repair-of-orange-orange-4?osq=Auto+Services&override_cta=Get+pricing
WsOdx3HSgrgr0zBwX7b5kg,J&C Tires & Service,4.9,92,914 S Harbor Blvd,33.7354195,-117.920596,"['Tires', 'Oil Change Stations', 'Auto Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/YcCkEvfqQoMhE6Gt6l8Lmg/ls.jpg,https://www.yelp.com/biz/j-and-c-tires-and-service-santa-ana-2?osq=Auto+Services&override_cta=Get+pricing
dBMbvcvgpD8Suf4dgjF-fA,Irvine Motor Werk: Bmw & Mini Specialists,4.9,85,8767 Irvine Center Dr,33.641656,-117.7423657,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/1SwR32oY2LhRwjt7Z2I7kQ/ls.jpg,https://www.yelp.com/biz/irvine-motor-werk-bmw-and-mini-specialists-irvine?osq=Auto+Services&override_cta=Get+pricing
4ohP_Kc2lvzm0M2AZ9QyFw,Becker Tire & Service Center,4.8,323,1100 N Tustin,33.805710820602364,-117.8361544,"['Tires', 'Auto Repair', 'Wheel & Rim Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/PdvxCCayI_-kfMiMXfm9qA/ls.jpg,https://www.yelp.com/biz/becker-tire-and-service-center-orange?osq=Auto+Services&override_cta=Get+pricing
xwUFOz90objXaFTa8Rw5aQ,A1 Auto Mechanics & Smog,4.6,203,2945 Randolph Ave,33.67817,-117.887998,"['Auto Repair', 'Oil Change Stations']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/EqaqR-8gCVaHl1nQThQT3A/ls.jpg,https://www.yelp.com/biz/a1-auto-mechanics-and-smog-costa-mesa?osq=Auto+Services&override_cta=Get+pricing
H3nLBbI0sxADUjjsr_ysbw,Strom German Auto Service,5.0,65,3017 Enterprise St,33.6809663,-117.8826037,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/ddAvpxvYbsxBPu7GxymHFA/ls.jpg,https://www.yelp.com/biz/strom-german-auto-service-costa-mesa-2?osq=Auto+Services&override_cta=Get+pricing
3FLF7Gqa29RGDLp2n8jLcg,Wheel & Tire Connection,4.5,296,51 Auto Center Dr,33.6335751,-117.7207726,"['Tires', 'Auto Repair', 'Auto Customization']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/rip55NLPSpES7RMe-VJCyg/ls.jpg,https://www.yelp.com/biz/wheel-and-tire-connection-irvine?osq=Auto+Services&override_cta=Get+pricing
AfwmqBIQSeWlYmjQZDIDJA,Mission Auto Service,4.4,362,27802 D120,33.559490898425,-117.723831219049,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/jeyAgG9oycM7Fo8wa-PZWw/ls.jpg,https://www.yelp.com/biz/mission-auto-service-aliso-viejo?osq=Auto+Services&override_cta=Get+pricing
DumJsOynkcCWsb1IZwIXJA,Corner 3 Garage,4.9,324,22701 Granite Way,33.6280465,-117.7335241,"['Auto Repair', 'Auto Parts & Supplies']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/TNRE17IwOuCzCCcO4Me98w/ls.jpg,https://www.yelp.com/biz/corner-3-garage-laguna-hills?osq=Auto+Services&override_cta=Get+pricing
sSGTs0aP8hq0xtpyrBeHSQ,German Car Garage,4.9,165,25721 Obrero Dr,33.6187969353139,-117.68206434696953,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/kE2-vh7JiW-KJV9Jb1gz4Q/ls.jpg,https://www.yelp.com/biz/german-car-garage-mission-viejo-4?osq=Auto+Services&override_cta=Get+pricing
eQDfFSSsYbHs8_OWNfGoMQ,Glenwood Aliso Creek Auto Repair,4.7,189,22932 Glenwood Dr,33.5930144,-117.729419,"['Auto Repair', 'Oil Change Stations', 'Smog Check Stations']",California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/cZNfYhHw7BoemxOlEvZKoA/ls.jpg,https://www.yelp.com/biz/glenwood-aliso-creek-auto-repair-aliso-viejo?osq=Auto+Services&override_cta=Get+pricing
WblSN9wE9nBnR83ApE5g4w,V-Tech Automotive,4.3,123,20732 Lake Forest Dr,33.6611966,-117.6671812,['Auto Repair'],California,Irvine,False,https://s3-media0.fl.yelpcdn.com/bphoto/Ip7XUCDsA7xrhixyA0u3ow/ls.jpg,https://www.yelp.com/biz/v-tech-automotive-lake-forest-2?osq=Auto+Services&override_cta=Get+pricing
eJeUBU3hbc1TFLSdhbMjbQ,Chula Vista Auto Tech,4.7,93,3031 Main St,32.5943906,-117.0681264,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/CUjYqL4tEr3V3kzcNU-UTA/ls.jpg,https://www.yelp.com/biz/chula-vista-auto-tech-chula-vista-10?osq=Auto+Services&override_cta=Get+pricing
waOS3bSHVN6YD8-lD1pI0Q,Bonita Valley Auto Care,4.0,227,3995 Bonita Rd,32.6581146,-117.0415876,"['Auto Repair', 'Commercial Truck Repair', 'Transmission Repair']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/V4TE2jnUvd1Mn5HbvsaT1w/ls.jpg,https://www.yelp.com/biz/bonita-valley-auto-care-bonita-2?osq=Auto+Services&override_cta=Get+pricing
Gr8WkzgLmrqsBJlNn-SuEw,M&T Auto Repair,4.8,25,1731 Wilson Ave,32.6662242,-117.10852,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/EuszSWuJh_2WkztBSoqOVg/ls.jpg,https://www.yelp.com/biz/m-and-t-auto-repair-national-city?osq=Auto+Services&override_cta=Get+pricing
7fgBUPSvwnXY7tiUzagpoQ,Western Auto Service,4.8,141,3669 University Ave,32.7495368,-117.113887,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/1hqY5yQl1WB9iu85nBTUiw/ls.jpg,https://www.yelp.com/biz/western-auto-service-san-diego-10?osq=Auto+Services&override_cta=Get+pricing
22sFgFlRrzQH4kxDk2_8Ug,Automotive Service,3.7,10,495 Telegraph Canyon Rd,32.6292797,-117.0426067,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/CZI6Ht6kBWWeFXQibdeLkQ/ls.jpg,https://www.yelp.com/biz/automotive-service-chula-vista-2?osq=Auto+Services&override_cta=Get+pricing
fHd2ItuuJ8veGZkWTydzBQ,Bonita Vista Gas And Auto,4.0,54,903 Otay Lakes Rd,32.6422631,-116.99369,"['Gas Stations', 'Auto Repair', 'Smog Check Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/Xcbt3t8mHL-U5KT2K0n3Jw/ls.jpg,https://www.yelp.com/biz/bonita-vista-gas-and-auto-chula-vista?osq=Auto+Services&override_cta=Get+pricing
ovh5nAw2RQ2oIQrMueDTPA,Dave's Auto Service,4.7,36,111 Press Ln,32.6557094,-117.0836291,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/mFbta2ALSAi4XW1g6TLZww/ls.jpg,https://www.yelp.com/biz/daves-auto-service-chula-vista?osq=Auto+Services&override_cta=Get+pricing
4tkaYvKviUqs9cUK_3-lOg,Bonita Point Auto Care 76,3.3,204,1495 E H St,32.644884007721146,-117.0001680859708,"['Auto Repair', 'Tires', 'Transmission Repair']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/Oejfe7sXeKc6b5lBWgfKzw/ls.jpg,https://www.yelp.com/biz/bonita-point-auto-care-chula-vista-4?osq=Auto+Services&override_cta=Get+pricing
zPFeOi3rOFU1mLJYT9iD-Q,Import Auto Service,4.8,190,7945 Mission Gorge Rd,32.8360197,-117.0234047,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/FRAN-ePV6NYD1cnwrXpRkw/ls.jpg,https://www.yelp.com/biz/import-auto-service-santee-5?osq=Auto+Services&override_cta=Get+pricing
eaCGfJgDLO5SbeqKuS9SIQ,Total Care Transmissions & Classic Restoration,4.9,43,1112 Coolidge Ave,32.6718596,-117.1091762,"['Auto Repair', 'Transmission Repair']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/4JNpCiOjoNXLgCAxH4W8_A/ls.jpg,https://www.yelp.com/biz/total-care-transmissions-and-classic-restoration-national-city?osq=Auto+Services&override_cta=Get+pricing
sb-oLv_eyYcBphs5iwchtQ,Juan's Auto Repair,4.5,88,2520 Main St,32.5952103,-117.0789582,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/ztDWoqOL9b1zo8GqhPdNxQ/ls.jpg,https://www.yelp.com/biz/juans-auto-repair-chula-vista?osq=Auto+Services&override_cta=Get+pricing
g96UbdZkAlDut2aFLzL0zQ,The Pit Stop Auto Repair,4.4,209,525 Lindsay St,32.8014184,-116.9570482,"['Auto Repair', 'Oil Change Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/ReNf5l-DPLT5y3-cpxZLlQ/ls.jpg,https://www.yelp.com/biz/the-pit-stop-auto-repair-el-cajon?osq=Auto+Services&override_cta=Get+pricing
BD98SGx7POnELAxjUZFtmw,B & J Auto Repair Smog & Sales,4.6,431,696 Bdwy,32.6242127,-117.0872811,"['Auto Repair', 'Smog Check Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/Vg21sDEWkXWVQmqQpKIzWw/ls.jpg,https://www.yelp.com/biz/b-and-j-auto-repair-smog-and-sales-chula-vista-2?osq=Auto+Services&override_cta=Get+pricing
BjCpEwyQLUFE5mPkbnF7rg,Tk Auto Repair,4.7,89,1137 Broadway,32.6087285,-117.0802259,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/qFIGuvRs4tIN9y3AG4fM4w/ls.jpg,https://www.yelp.com/biz/tk-auto-repair-chula-vista?osq=Auto+Services&override_cta=Get+pricing
en0gu8Y9JMc4VsAaoCrOUA,Allman Family Auto,4.8,336,7066 El Cajon Blvd,32.7690953,-117.0455297,"['Auto Repair', 'Oil Change Stations', 'Tires']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/nl_nE0oK8-TP8v6F-vXy0A/ls.jpg,https://www.yelp.com/biz/allman-family-auto-san-diego-2?osq=Auto+Services&override_cta=Get+pricing
pOr-SCfpclbQUINeI3q1XQ,John's Automotive Care,4.7,445,6267 Riverdale St,32.7883555,-117.0994223,"['Auto Repair', 'Oil Change Stations', 'Towing']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/JCC28rUfcXzeJUxDtENWPg/ls.jpg,https://www.yelp.com/biz/johns-automotive-care-san-diego?osq=Auto+Services&override_cta=Get+pricing
gMth_NJsyHGKvQa5VNC0zA,Ted's Garage,4.4,70,1270 3rd Ave,32.6078161,-117.0671223,"['Auto Repair', 'Oil Change Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/Nrd_234dDng1y_1DireM_g/ls.jpg,https://www.yelp.com/biz/teds-garage-chula-vista?osq=Auto+Services&override_cta=Get+pricing
cXssl2P3CzeRomPMkTwwoQ,Pep Boys,2.5,309,1000 Tierra Del Rey,32.636443,-117.019849,"['Auto Repair', 'Tires', 'Oil Change Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/2YnSP4ahaneRhUvGLjGNmQ/ls.jpg,https://www.yelp.com/biz/pep-boys-chula-vista-7?osq=Auto+Services&override_cta=Get+pricing
h81FfGJ9Lqvi4T_NUGHw7w,Castaneda's Auto Repair,4.3,12,44 Broadway,32.6466358,-117.0959909,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/4f30aa60678e/assets/img/default_avatars/business_large_square.png,https://www.yelp.com/biz/castanedas-auto-repair-chula-vista?osq=Auto+Services&override_cta=Get+pricing
qLOJc6C6ZjdmeZH7zw35aQ,Sams Quality Auto Care,4.8,52,267 N Marshall Ave,32.7966976,-116.9745656,"['Auto Repair', 'Transmission Repair']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/K7sdDd9byTtXAjfMPLOIuw/ls.jpg,https://www.yelp.com/biz/sams-quality-auto-care-el-cajon-2?osq=Auto+Services&override_cta=Get+pricing
2eJGyRf6NYDOpE1J9DvYcw,Tonys Auto Center,3.1,166,38 3rd Ave,32.65019360728176,-117.0857620257048,"['Towing', 'Auto Repair']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/k7VFaChWki3fEDcviRMRfQ/ls.jpg,https://www.yelp.com/biz/tonys-auto-center-chula-vista?osq=Auto+Services&override_cta=Get+pricing
lLpy-02OhfrcpA-e3aOASg,John's Automotive Care La Mesa,4.6,97,7447 University Ave,32.7577254,-117.0367779,"['Auto Repair', 'Oil Change Stations', 'Towing']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/ba7IC_rjaUaOD_kYDevnsg/ls.jpg,https://www.yelp.com/biz/johns-automotive-care-la-mesa-la-mesa?osq=Auto+Services&override_cta=Get+pricing
mkqgEWh1JtRYnEXg7dSaag,Wheel Depot,3.9,79,1743 Broadway,32.5940570956656,-117.07447415018,"['Tires', 'Auto Repair', 'Oil Change Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/-JuQwTiXYYBJpKSLGvszUw/ls.jpg,https://www.yelp.com/biz/wheel-depot-chula-vista-2?osq=Auto+Services&override_cta=Get+pricing
cUThmVXbD4X1wCW2ziX7HQ,Premier Auto Center,4.9,64,9450 Jamacha Blvd,32.7081209985759,-116.9961208300882,"['Auto Repair', 'Body Shops', 'Smog Check Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/a2PlNML3Gv9k4Lvrkr5v7Q/ls.jpg,https://www.yelp.com/biz/premier-auto-center-spring-valley?osq=Auto+Services&override_cta=Get+pricing
LiGzOI3XigmDSY2esvmlUw,Otay Mesa Brake & Lamp,5.0,1,8359 Otay Mesa Rd,32.5672276,-116.9637967,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/YVqbtXZSfkGwY0QEYig5NA/ls.jpg,https://www.yelp.com/biz/otay-mesa-brake-and-lamp-san-diego-2?osq=Auto+Services&override_cta=Get+pricing
GThHkfZivxQdt_GOPOhquA,Superior Automotive Repair,4.2,42,2578 Main St,32.595275,-117.0780751,"['Auto Repair', 'Transmission Repair', 'Oil Change Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/qp8BxqeCx23BWPleZ_6Vgw/ls.jpg,https://www.yelp.com/biz/superior-automotive-repair-chula-vista?osq=Auto+Services&override_cta=Get+pricing
_DIZ7a5A74B8584YqQ0xrw,Frank Honda & Toyota Auto Repair,4.5,80,3470 El Cajon Blvd,32.7555387,-117.1183749,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/pgAOtVn4KUgupw_B-kGUTg/ls.jpg,https://www.yelp.com/biz/frank-honda-and-toyota-auto-repair-san-diego?osq=Auto+Services&override_cta=Get+pricing
_Nx6H6Hw_OXjlw_9Aqqf_Q,Summit Transmissions and Auto Care,4.6,122,7633 El Cajon Blvd,32.7679287,-117.03348,"['Auto Repair', 'Oil Change Stations', 'Transmission Repair']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/ZJzDQKsleFWq5O3_Dr1OCg/ls.jpg,https://www.yelp.com/biz/summit-transmissions-and-auto-care-la-mesa?osq=Auto+Services&override_cta=Get+pricing
Hy_864tsY1ioV_FY2UnzJw,Mason's Auto Clinic,4.7,59,975 Palm Ave,32.5835954,-117.1126018,"['Auto Repair', 'Auto Parts & Supplies']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/ryvZrQCLpjaxdoey-tR-Ng/ls.jpg,https://www.yelp.com/biz/masons-auto-clinic-imperial-beach?osq=Auto+Services&override_cta=Get+pricing
PQGHfXzj3qeFm80ua3E4LA,TrueLine Auto Service,4.0,139,377 E St,32.6441075,-117.0846946,"['Auto Repair', 'Wheel & Rim Repair']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/pt-ezec8DX7OYwus4U4n4A/ls.jpg,https://www.yelp.com/biz/trueline-auto-service-chula-vista?osq=Auto+Services&override_cta=Get+pricing
nO2Fgvu5-4xXoKbkBHzq_Q,Frank Auto Service,4.6,11,2940 National City Blvd,32.6572663,-117.1001393,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/jCZJZE1hYK7M1nc0T6HLuA/ls.jpg,https://www.yelp.com/biz/frank-auto-service-national-city?osq=Auto+Services&override_cta=Get+pricing
9NGxSxphzYksOfw6gCTQoQ,J & K Automotive Repair,4.9,120,130 W Bradley Ave,32.819415,-116.963561,"['Auto Repair', 'Oil Change Stations']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/_ApZ2Xwvo59A_p-4RwE08w/ls.jpg,https://www.yelp.com/biz/j-and-k-automotive-repair-el-cajon?osq=Auto+Services&override_cta=Get+pricing
9p7T7_dVZVhvTWiYgzncwg,A-1 Auto Repair & Detail,4.4,7,956 Broadway,32.6152181,-117.0836603,"['Auto Repair', 'Roadside Assistance']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/eftwhsSeC8VGaRhg0DcxKw/ls.jpg,https://www.yelp.com/biz/a-1-auto-repair-and-detail-chula-vista-2?osq=Auto+Services&override_cta=Get+pricing
3gQkyAWneA44GBVSmEGuKQ,Mission Bay Automotive,4.7,304,1735 Morena Blvd,32.7771728,-117.2071908,"['Auto Repair', 'Oil Change Stations', 'Tires']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/QB_EpBLvtKHEZ3OP8O525g/ls.jpg,https://www.yelp.com/biz/mission-bay-automotive-san-diego?osq=Auto+Services&override_cta=Get+pricing
zStBvjBONWPezVaQDqQE4A,Broadway Tire & Automotive Center,4.4,55,1105 Broadway,32.8071755,-116.9441693,"['Auto Repair', 'Tires']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/lSddf19bYMVtToxj3Nko2A/ls.jpg,https://www.yelp.com/biz/broadway-tire-and-automotive-center-el-cajon?osq=Auto+Services&override_cta=Get+pricing
BusUmsWZ7zzrwrsaMlkmfg,Professional Complete Auto Care,4.5,27,4801 University Ave,32.7493102,-117.0910198,"['Auto Repair', 'Tires']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/XZZuH3elmiWFVho5dPCXOw/ls.jpg,https://www.yelp.com/biz/professional-complete-auto-care-san-diego-2?osq=Auto+Services&override_cta=Get+pricing
rN6E14yCwGRZJ0q2fBocLw,Monell Brakes & Auto Care,4.9,55,801 Broadway,32.6203304,-117.0849704,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/klbhLXvaVFlkDPYTpp1kBQ/ls.jpg,https://www.yelp.com/biz/monell-brakes-and-auto-care-chula-vista?osq=Auto+Services&override_cta=Get+pricing
vwfaasuOAR3bSVWr4uD96g,Don Henderson Auto Service,4.9,153,2835 Lemon Grove Ave,32.73687834606854,-117.030704,"['Auto Repair', 'Oil Change Stations', 'Towing']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/H-8OzMbkuzcMTVt5SCVZNw/ls.jpg,https://www.yelp.com/biz/don-henderson-auto-service-lemon-grove?osq=Auto+Services&override_cta=Get+pricing
1X9J8b30GnMBjpOOVRWFqw,Grease Monkey Garage,4.8,37,1027 Greenfield Dr,32.8126447,-116.9466636,['Auto Repair'],California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/USU8pJY3iMB82XP6nRV32w/ls.jpg,https://www.yelp.com/biz/grease-monkey-garage-el-cajon-3?osq=Auto+Services&override_cta=Get+pricing
_ETd_wvidqetEUZwoF57sg,Ed Hanson's Muffler Service,4.8,302,3916 N Barcelona St,32.7485492,-116.98215086441796,"['Auto Repair', 'Auto Customization']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/yUJZEf2RSONOvGM3CmjXlQ/ls.jpg,https://www.yelp.com/biz/ed-hansons-muffler-service-spring-valley?osq=Auto+Services&override_cta=Get+pricing
KcrrIwJrS7JUWE3HPnMxpg,Reyes Auto Wrecking,5.0,2,6465 Datsun St,32.5718454,-117.0001753,"['Auto Repair', 'Tires', 'Auto Parts & Supplies']",California,Chula-Vista,False,https://s3-media0.fl.yelpcdn.com/bphoto/sP4BNqSb7QQBtpOxe4j5QA/ls.jpg,https://www.yelp.com/biz/reyes-auto-wrecking-san-diego?osq=Auto+Services&override_cta=Get+pricing
